id,locale,key,hash,translation
9839cdba-b645-4b13-9b29-625b28c31b90,cs,lab.wire.name.label,124813919a2165d6f43b24ddfed4b40a22ccb896,Jméno
98963f6f-ae3f-4575-bdc2-a4afd98b1aca,cs,lab.home.welcome-subtitle,c7af5f0dab7c40a1a5d4b06f707032507ba7b978,"V této aplikaci naleznete plno zajímavých nástrojů, které vám pomohou zlepšit požitek z vapování!"
98d39f09-4931-47a6-badf-12f02e127461,cs,lab.mixture.vg.label,08f5feb8b8263f4527ea0af5282081131b4d457a,Poměr VG
99842e21-6e3a-44a9-99ed-76ecb68270fb,cs,lab.build.menu,b531b6e6f78a3756b28563588cb7a47d4b2a3028,Buildy
99957b02-7ee9-41b4-a6f8-ad0e7ba7d879,cs,lab.cell.table.footer.label,5d63f2557b0856f8bb074c355c1ff4bf25dd1fac,Počet článků [{{data.total}}]
99d6b270-9ad7-4533-a724-eaed9d17d02c,cs,lab.setup.button.create,08d021ba0b8cd6dd45d5de6296add99810e2287c,Nový setup
99df37d2-b364-4bc5-b76e-057ae82609e1,cs,lab.build.images.tab,931356d92d562912733c015f48ee58a3599be040,Obrázky
9a10c39c-64d8-480a-ba50-c9bdf3b493d2,cs,lab.build.link.button,874735cb1dc5c9490a1b7b92beaa7230ccacf06b,Detail buildu
9a14a96b-bf82-4ba8-9e4c-0fe11a2f8072,cs,lab.liquid.comments.drawer.title,599620237c5a153a079b9006ff0993ded82cdbc5,Komentáře
9a19772f-2d8a-4467-8d22-ac5f67860e1b,cs,lab.setup.buildId.label,ed6430e0c8f828205c7b9644ecfac35f66539713,Build
9a1dadd9-cd95-4f26-aba7-ebf7c64e98ac,cs,lab.vape.preview.rating,a9da53589aae3a401f4518994730ab6384245efd,Celkové hodnocení
9ae704d0-e82f-4861-8d8a-4461829cbb41,cs,lab.vendor.atomizers.tab,446af3eadccefc7e29e6edf363e621b798bbab64,Atomizéry
9ba48c73-3da9-4e69-a4d1-551064039307,cs,lab.wire.create.title,28e0daf0aec8a5070ad840af008b1a75930d3aee,Nový drát
9bdf6e44-5c73-4fb3-9489-4e7b723b6ac2,cs,lab.vape.clouds.label.required,1b78f5d7285dda686d30ca58ca2ece434e57e245,Vyberte prosím množství generované páry.
9be3fb23-a727-4dc8-80ed-6a7400556e80,cs,lab.mixture.steep.label.tooltip,e61af2b5b49be4b60af377a0ea218688ae87127a,Doporučená doba zrání (v dnech); neplatí pro již hotové liquidy.
9bea4006-4d75-4f2c-a473-3aeb9e247ac4,cs,lab.atomizer.coilMax.label,ffa0fa9d652a4f234e1c251cca4294646f242975,Maximální spirálka
9bfca800-2168-499b-9bce-e2eeba661150,cs,lab.mixture.label,bf0e97f3e2cc3fdcca1af152e7633d9e1c96ca71,Mixy
9c072945-efa3-46e6-a5ea-00dd76b0d552,cs,common.order.ascending.tooltip,b46eee3ae9bbab3eb668cc5e46241cecbc0563a6,Nejstarší komentáře
9c47a60f-371a-4e27-ad5d-986c24fea151,cs,lab.build.preview,a86d091b87e3aa92a1d8fbacf2d6ac2cfe26abfc,Náhled buildu
9c5942b1-a5d2-43a4-8d05-8b5e1e93f11a,cs,common.show-gallery.button,fb0d9af06d060be322fa50fad9c81ffc88cac96d,Zobrazit obrázky
9c7b9176-d575-45cc-9b5c-675fd14a34fb,cs,lab.setup.preview.atomizer,0df58e52625d387f2e28a41027935cfd5e899beb,Atomizér
9ca361f4-ae15-4c1f-b9f4-6cd290c4678a,cs,root.import.upload-template.page-menu,9a8d577a80f6bd76436e8445a30dc48e9a8683b3,Nahrát šablonu
9cd0e770-3c24-4041-b555-33ae35084f9e,cs,root.common.import.title,269bd9b38a63ecca1ed0198281e53710b83fa3fe,Import
9cd3a562-8942-40b5-90e5-6cb0bb3eb075,cs,lab.mixture.created.message,c1e8ece0c75105c2aedb4f6b277da8a9d24dcb4b,Mix byl úspěšně uložen.
9cf36ce6-309c-4d32-82ac-50a6f20c0f51,cs,lab.wizard.build.atomizer.tab.label,aae93c134a319e72e235596721ef4e2712b1cd74,Atomizér
9d755037-7698-4320-9e85-c7d58f32648a,cs,lab.liquid.created.message,bb06c68c40ff630d314ddcb9c1c1e387e76d531b,Liquid [{{data.name}}] byl úspěšně uložen.
9db0abe6-579c-4536-8758-2510ae5d6efd,cs,lab.atomizer.create.subtitle,69fabf248de2782fa29be66d67fbfcaed7c026d4,"Přidejte nový atomizér, který tak bude přístupný ostatních a v buildech."
9defbe17-e5f0-4a71-aeee-4fd631661e09,cs,lab.atomizer.update.message,a999b43fe1a2a34df82e1fd36164bd53f84661e1,Atomizér [{{data.name}}] byl aktualizován.
9df4ff0f-d7a1-4374-b136-93d5540f9054,cs,common.clear.label,8bd753cd3f44895429ed3564c20a40d6a6bcd5fb,Vymazat
9e2ee0ea-5375-4cc3-a215-f1c8298f2fb7,cs,shared.job.commit.success,63ac686f9e7cc08fae39a917879146436d82dcdf,Úloha byla potvrzena
9e34f62e-b57e-4a12-a124-b9bec836a521,cs,lab.liquid.preview.preview.subtitle,f3a6ce5e0b77f50937d54fcea9992e7d94c590f1,Zde jsou veškeré dostupné informace o vybraném liquidu.
9e52c85a-a5cd-4733-bc5d-7c6a8d8e80c0,cs,job.status.6,85ec4520e000e9f4f9ccc5d87ecd7fff64bbc0d3,Ke kontrole
9e595164-b8d0-4a2f-850f-439b3e13fafd,cs,lab.vape.preview.taste,416a7981daec6aa94ee4ec08e11ebe01d2780d8a,Hodnocení chuti
9ea514fa-5682-4efa-9487-8a5c6b6c0aec,cs,common.error.file-too-large,d77884b97db87391bb9193a01912ab6a8d1be613,Vybraný soubor je příliš velký.
9f2780bc-16bc-4b0c-bdc0-c212d8efd891,cs,lab.driptip.create.subtitle,265d526aa66c3e3f18ca72fb390f0babdd7c0c0c,"Nezdá se to, ale náústky jsou také důležité."
9f8bb365-ab27-44c2-9a2e-4ddf09e167db,cs,public.sign-in.content.subtitle,fffb008ae5eac705d604bfe671220304b7cd54e8,"Pokud již máte existující účet, můžete se přihlásit do aplikace."
9fb667b6-d1e1-4b5c-8172-66d9b1a7540f,cs,lab.build.image.upload.error,44a861cf680a289f75c9e0b4701754719ea07495,Nahrávání obrázku selhalo
9fb68068-4245-4696-b0b5-285ba01c9ef6,cs,lab.vape.wireId.label,f626ca42ec5416a8fdfcca698d1227945a6f5776,Drát
9fe02a43-d4d4-44b2-a593-0fd0ac1fb764,cs,lab.atomizer.index.label,c30cfd7243cc14ffbad3e3181bfb346d75152c51,Atomizér
9ff8a8d2-1c6a-47d6-8360-499e4ecca472,cs,lab.liquid.button.delete.confirm.title,f4f0dbcf6a7d1228f58e1d43362d99cdb169df1a,Odstranit liquid
9ffd73fc-f31d-44fd-9d02-cc537b748ef2,cs,lab.comment.delete.success,3c582a4f8244b22042fe550fcd030b91411db001,Komentář byl odstraněn.
9fffec15-736d-4f68-bdcf-76c1ad54b4fc,cs,lab.vape.clouds.0,3690921abe42dea054730bd21544f6d3ca4758ae,Nepatrná
a02caca9-e646-4399-b6dd-67fe09da3475,cs,lab.build.deleted.success,1800675579274cfea714a1ba0503a15b471a4fb6,Build byl úspěšně odstraněn. Škoda dat. 
a03dcfe4-8411-4bb6-ac6f-f63f89d1b8d3,cs,lab.liquid.title,e172e6b96c3df1f9e5158b0c57eed2c9e72f4ae0,Liquidy
a080e8a2-bb57-41d6-9e58-203ad737b9c9,cs,lab.wizard.build.build.tab.label,47c68564448ba51911059c4da74c9430aac0694c,Build
a113aa71-e581-4199-8c00-57c0a1ed92da,cs,lab.vape.driptipId.label,56c7ce88cd13a75594fe354f26079d6a3e80a508,Náústek
a13ebd0d-e427-4787-8e87-f49d2edc449c,cs,lab.setup.create.success,a0a4669448bdeda299419913451a3f0f012763da,Setup [{{data.name}}] byl úspěšně uložen.
a164affb-0123-47dd-97ed-8008bf236b7a,cs,lab.coil.index.preview.subtitle,0b1751608504f3d97816362fe6730a1f0bc83fe4,Přehled dostupných dat o vybrané spirálce.
a182293e-8b29-4cc1-b99f-ca68c9ee7cd4,cs,lab.vape.label,9a443344fda0d3c12fc810ba6b1b00316a7d85e8,Vapy
a1875d96-67e7-47d2-b23d-cbb2f3156f8a,cs,lab.build.deactivated.success,2b387ca2abbeb88bddb2402ce8f33789a3da051c,Build byl deaktivován; přestane se nabízet v různých nabídkách napříč aplikací.
a1a50b5d-e67a-4327-9e92-fad224e4b83f,cs,lab.atomizer.purchase.submit,662422284a4a98f1bf3bfbb2c8c61d5f01d64cb7,Pořídit
a216171f-d2c3-4c31-bb38-b2bae3c1cf7c,cs,lab.vape.dl.label,250c402c6481fbfaa04e92a24971e1e6981df01f,Hodnocení DL
a25daa00-712a-452e-b26d-10e5a5781a51,cs,lab.mixture.preview.booster,a82e119e46eff6b95e776121875998684cf7b04c,Booster
a27ad0c9-5eb5-4552-a0a7-333cc1435419,cs,lab.vape.unrated.unrated,ff37e7ee92a4072b7457a1250536f03d1720054b,Neohodnoceno
a2b08d2a-41e3-4c5e-86d6-d10fbe4d62c5,cs,shared.import.success,308da08c81716a63c9b57e46f46894b571d4361c,Import byl úspěšně spuštěn.
a2ca64a7-6172-42a8-94bf-c938506ef92e,cs,lab.atomizer.button.delete,881d3991eee5d7565b42363efb347111164d8309,Odstranit atomizér
a35d7d3b-5dc7-499f-837b-dbc7d1f09dc9,cs,lab.build.clone.label,49bbf0c3ee8b135dfbf4f102c111712bd2363e08,Klon
a39a9f2b-a74b-41d4-8078-b55301f5dcac,cs,root.job.index.title,313ba0e4184586372f8ed9aa1c6daddd486d9ec2,Ulohy
a3ddd995-a587-4c88-831d-75b1c2839751,cs,lab.build.update.submit,dfec461cfbe7c134510139f49d0547988c3b06e9,Aktualizovat
a3ea4f58-47cc-4a6e-9f34-25f8c2d3dbd4,cs,lab.vape.index.title,ca48ab6b2d8f81feb824ffe883f49d0a4d1f4347,Náhled vapu
a445902b-06a1-48ef-839e-b9efc3a81bc7,cs,lab.mod.table.name,29875f8654b38f78e6c7b2da29d0fdd26d58503c,Název
a46e6a37-b6a2-492a-9d3b-117b2c356272,cs,root.common.index.title,c17cf64e2f52eac92af21865ea5465b22c7a08a4,Obecné nástroje
a48b2f26-953b-4336-86c2-b26e6e8047f8,cs,lab.coil.title,7c676ab10bf60963c72a977ac2b5efb306c7ebdf,Spirálky
a4a38a78-b213-48bc-add7-05bfa5041936,cs,lab.mixture.button.edit,499620612138e4c35df25a609cacb2a4c3a96e02,Upravit
a51d1ed6-184a-40de-9bb1-7e042805016d,cs,lab.vape.juice.label,d727e45eb985458ac925d1cf036e56051d3732bd,Juice flow
a58145b4-6c0f-4973-9daf-3080ca38d9f5,cs,lab.build.cotton.title,fddd9dd941f6e297d70f3176bda4bd53e793edc0,Vata
a59b669e-13be-4229-b148-0163e8570aa4,cs,lab.mixture.table.code,38ee8bd94b9594c447045372a8a8a3d68ef4964d,Kód
a5a146fe-c37e-4dd4-90e5-54e417aac636,cs,lab.vendor.index.label,e317a45faa5bfcf11c8dc859570f52e53f382c60,Výrobce [{{data.name}}]
a5b770bc-86d2-4ac6-b5e7-06cbe92bae76,cs,lab.mod.preview.common.tab,c6ecf6cd953bc2eaea54203175ceb9d9f11e8cea,Obecné
a5d25f4c-e6cc-44b1-a0c5-852159fc926d,cs,lab.vape.plot.fresh.column,cb05c5bf85a879f1ddf8c8305208e1dc472a4b62,Větrnost
a5ecf516-8e82-45dc-bb68-b781372b428c,cs,lab.mixture.preview.steep,dc07cf084beb251db602372f8ebc1229bc32f858,Doba zrání
a62c9ee0-4d35-41e1-9961-7658de9fb6fc,cs,lab.mixture.button.create,e802230ce168b17ed06639fdf6fd10a61b8e8d5a,Nový mix
a64d9a22-fd0f-40bf-95d6-cb38eec5b8e8,cs,lab.atomizer.filter.title,6d95bc3c0b4093cb3e230feee47f86c346ac8279,Filtr atomizérů
a6666462-7923-4eaf-a58f-c2dd5cad344d,cs,lab.liquid.preview.volume,1de08b6c7ded3ead9bea64dff184a6ee8dc1e700,Objem
a685318b-0d3e-4d64-a4cb-cde974bc3a47,cs,lab.vape.dryhit.0,81c834a0671b13a666b50938d369114f15ed2a0d,Žádné
a6bcbce9-9269-43ca-ba5e-eaeb8501698a,cs,lab.build.cottonOffset.2,6987a54e4a5a5cd59579c4d95a91020261a58da5,Nejvíce
a703c4a1-d224-4016-a568-9501cb30f482,cs,common.filter.clear,ee999e3feac6e4831702a4e971566cf89d43bab1,Zrušit filtr
a796ea51-31bd-41dc-92c6-d7a113506d50,cs,lab.vape.fresh.2,4a39aed5ef0a594b8839042b7c77a5914232afb8,Akorát
a7d2ebe0-a0a6-44f3-b79d-f21c2f2d2dd5,cs,lab.mixture.update.success,b4cab2a5d5f98da8c1dae3ab55767111dd6a657f,Mix byl úspěšně aktualizován.
a7f539af-b6c2-4aac-9711-ca16ab40b7cb,cs,lab.vape.table.setup,da2f4343901c8e4f1d5a0ec34531c21d71d192b9,Setup
a805f933-0563-4a50-9397-9580bc391d49,cs,shared.file.column.ttl,c5c4243958d2b3feee30fd4b725a5cc15d5f7478,Čas vypřšení
a859a95f-0efc-4886-a8c0-2b3547261808,cs,lab.wire.vendorId.label,171566388b5d72dc6829d3b5c90a1319a8929058,Výrobce
a8719619-aae9-4e87-81c0-76e9df3bab3a,cs,lab.liquid.images.tab,64cf8aa150044fa9beacd98f234bbf23b0e321e7,Obrázky
a8ab23a5-be5d-4d53-8c14-c7f18b1d0614,cs,lab.booster.create.success,036b30ee5c1b750d3cf99f38038cb0ff2cdbfff1,Booster [{{data.name}}] vytvořen.
a8f75673-4164-46db-989a-ad8d3bb60042,cs,lab.liquid.menu,bebb99aefcfbd9988ab35e72450bb486c5579438,Liquidy
a8f97a2a-52fc-4f7d-8afc-2eb7d5aa79fb,cs,lab.wire.button.delete.confirm.title,0b870a29597b218d542c1c2c9fd960b7ea115c4b,Odstranit drát
a9224506-d065-4a7a-8d0a-cb0e0dba6c5c,cs,lab.liquid.preview.preview.title,8f3961dca004bceab989c317111c8a4bcc6af1a1,Detail liquidu
a96039cc-7b42-4f45-8394-025bdf34aba2,cs,lab.atomizer.user.update,d8b4f9270e45a3921d898238de4e566ae42dc32e,Uložit
a99c44aa-2f14-440f-ba14-70fcc19c005d,cs,lab.liquid.name.label,3eb8172dd6bd55f2c5d07270f7ba23f81b4b5458,Jméno
a9aa3902-3ab8-45b7-8410-da7e07fd77e7,cs,lab.vape.plot.count.label,1395f518ce7737f664f0d8a356126ef4c72e349f,Počet hodnocení
a9f700a0-699c-4c67-9128-b84f8a1d7df8,cs,lab.wire.title,1fc1edf0abf45f3405116e2a8e79711472b378b0,Dráty
aa375c9e-e54f-4174-9688-c82babab5888,cs,lab.coil.size.label,efc4cd5dad6eec111ce298ff158412f54673218d,Velikost
aa3b293f-1b83-4e17-8402-b48e21ee705e,cs,lab.build.wireId.label,f421383c422702eb4b7f08d083af903a71acc828,Drát
aa5170b0-57cc-4136-a313-f41b7c891a98,cs,lab.vendor.create.success,56a5be04b6f8021dd12326b902d7d7c41b9ef0d8,Výrobce [{{data.name}}] byl úspěšně vytvořen.
aa742767-345e-418d-9a7c-394dc073cca5,cs,lab.cell.table.ohm,7d4e6810173ee8024d25ad2a90facfdff059c37f,Bezpečný odpor
aa8cf4c4-9fad-4389-a646-0ef0979ddad8,cs,lab.coil.button.edit,ea7799f6e8310a1372f5847be6ccc99572b50152,Upravit spirálku
aa9d3eb7-5893-49a8-b685-7018a05e72b4,cs,lab.setup.tooltip.create,b70342010930c0705be8b1662600103b0ace3a8f,Vytvořit setup
aaf5f3cf-9a82-49d8-8ad2-523e79e80116,cs,shared.job-log.table.reference,44aa5bcf9403596aac0d8a76fd698831bc3568f2,Reference
ab366e90-a31c-4d96-8d1b-be668b6b2079,cs,lab.vape.power.label.tooltip,fc3f1434a23ae6f88fad06ae5f9225a02b3cb5d8,"Zde si zaznamenejte výkon, který máte nastavený pro daný setup v průměrném použití; je možné takto zaznamenat i příliš vysoké hodnoty nebo naopak velmi nízké. Pokud vyjde hodnocení vapu dobře, aplikace bude schopna určit optimální výkon pro ten či onen build."
ab5908ca-4895-454d-b369-e52b65913469,cs,lab.user.settings.save,b00fefa2e7c6c8271590e575ad0cc810f1f5639f,Uložit nastavení
ab59aa39-6d1c-4732-96d3-388bd23cf1a3,cs,lab.vape.preview.fruits,deb65d2406a4587425198c9ac59f7846027f548c,Ovocné tóny
abb7f081-1e2a-4ac6-94fe-8fd72d276bc7,cs,lab.vape.plot.mtl.column,dc80d744cd106f240830c26655e54d2923930672,MTL
abd5e6e1-4b10-40a2-8063-5c83c4a0cf0b,cs,lab.atomizer.shop.tab,09ceab8a8e213c5f02ba50586b41db751e997e37,Obchod
ac367fea-4a8f-49e0-91f1-112c9d298ebe,cs,lab.vendor.mods.tab,47235c0ac8555de59c6122ffd3affe3f093909d4,Mody
acab7392-0f79-4436-9803-229795ae336d,cs,lab.build.glow.1,f4fccfe9e357f4d7d27f5cea068cb29859a62ee1,Pomalé
acc6f38f-35ac-43a6-b14c-ee5448c23074,cs,shared.job.preview.progress,9d0a1f81e6efb2aca7604ca5faf1baa974016846,Průběh
ad789222-84dc-4b72-91d7-affcf4aebef8,cs,lab.mixture.table.base,aa098d128f3c7b9c591d93ed944b8210e3051f1f,Báze
ad79544b-75b3-4501-8770-deade3725224,cs,lab.cotton.update.submit,2cbbd0520ed0c708c28b91d4d6028ac1938adc77,Aktulizovat vatu
ad90942f-233b-4233-93d3-3570a24d361c,cs,root.job.index.subtitle,f87cdc0d8897435a6448a0d0cd010b785c396281,Správa úloh na pozadí.
ade65d62-3758-450d-a22b-6ba6d5acc314,cs,Session ticket failed.,1844d3e7224af80604f1e03c729d0bf85267bbf6,"Nepodařilo se obnovit uživatelskou relaci. Až bude aplikace dostupná, aplikace se automaticky obnoví."
ae191338-99de-421c-8652-716df391ea00,cs,lab.build.cottonOffset.-1,ce88a7d2139e76401aa32b9b3c88b00e41d61d35,Méně
ae28a9f5-c70a-44d4-bb6c-3fee36f91114,cs,lab.vendor.name.label.required,1249e36bfea8b8ac2da1f92429a11d31b4cf87f1,Jméno výrobce je povinné
aeb1b07b-8eee-40cf-97ae-2f18aa5a1628,cs,lab.vape.preview.dl,f8368d2f4827276070c340165875ec166c5b6ea5,DL
aeff795e-6535-4cd9-afc2-a2d2f0ed225d,cs,lab.build.modId.label.tooltip,a32b377e05a67bd8059aa4c78a7ae091c63f7393,Výchozí mod pro tento build; je použitý pouze pro předvyplnění dat o vapování.
af10da77-161c-4617-a116-1f9649f532fc,cs,user.email.label.tooltip,0404460d11bce5c5d91c31dc903f2e4762771170,Emailová adresa musí být v systému unikátní a slouží dále pro přihlášení do systému.
af643e9d-96de-4abb-9646-57c3e54dd052,cs,lab.build.coilCount.3,e7527c32bf5963a0227b5378ba15956386f5f4c6,Tři
af8b5bed-9838-4f33-bae7-bed74e124623,cs,lab.coil.table.wire.description,e68fedd5a26c9c8ecfdecc922f0022a512e92d87,Popis drátu
af8f3308-7aa7-479d-9e7f-e53e4c500cd8,cs,root.external.menu,a4bc63640d9e6f7bd0fd16f020e54cb321489cb1,Externí nástroje
afe0a074-c328-43ef-b26e-9f4386e39ed0,cs,lab.wire.table.draw,c1f0adfc213cd8a5b8598bd433270e73ab924c6f,Vhodný pro
b051a499-694d-437d-b1c1-1bfe994fe62c,cs,lab.mixture.table.mixed,23a4421c56050f1b5bbad3f15d3987046bc8dcb3,Datum mixu
b0b3e645-1fe9-4d62-90e7-517b44400551,cs,root.import.template.page-menu,3b6f11d6ebc5cb691c8a349f8f9dd0e1c40ab6be,Seznam šablon
b0b8a49d-1701-4b4a-9002-9cfbd71d67b3,cs,lab.driptip.vendorId.label,2f404424d8962735770c5eb4a4c3bea5212e28a4,Výrobce
b0c3abc4-5237-4b8f-b4d0-f4fd093c13f5,cs,lab.mixture.preview.mixed,ecb5b073e45e6a95f0446114d103f32b60c0d6ac,Datum mixu
b0c70279-3c16-451c-a761-9b280bce3430,cs,lab.build.image.upload.success,0b36d73bafade5aff356afe3ff5467600051bdf7,Upload obrázku byl úspěšný.
b1321c3c-247f-4e54-b4a6-150ac2dc57db,cs,lab.build.rating.label,af3e648187ab122cefced4b3125faa6c256f2cbf,Hodnocení buildu
b184ccb3-c020-4f34-82c0-40612050cd18,cs,lab.vape.plot.average.label,00ef8960575e6a27e66fac1f0149957b106da35f,Průměr
b19776ec-4ab7-4fa9-8924-5861583b6478,cs,lab.cotton.label,b4cc5300a717c20e5c9bf33e769003c768244215,Vaty
b1b5104a-d605-48b8-9e6a-697f167ca481,cs,lab.vape.preview.cakes,ca2189e5aacaefc52eaa0862948c4cc0ab0e1fc8,Buchty
b1d6048a-d157-4b82-8f23-688bd9f9c30b,cs,lab.mod.button.delete.confirm.ok,9526c85515af206dd0a0085ce0f0ffef892680f8,Odstranit mod
b1e90def-e03c-45bc-a88c-79807fbbf1e3,cs,lab.mixture.preview.age,72387d6521c2a5d823ebd3386a74c3adad25662f,Stáří mixu
b1ef6b08-1735-4e43-9425-5265a1df02c0,cs,lab.build.preview.ohm,3a9387a3d56ee1648f2c91183112fe47b0b9074a,Odpor
b2044d35-0a90-4975-89f6-66973028225b,cs,lab.booster.vendorId.label,f51fdf1240bc0b09acc001a91faa19dbe72ae564,Výrobce
b20516b2-2bb2-4ea7-a158-7e6da3fd7381,cs,lab.mod.updated.message,c4c1dc94cd55570a29cd8ff63a811d14ea75dec0,Mod [{{data.name}}] byl úspěšně aktualizován.
b2bd5c48-26cd-4c36-84c0-9f1b60f5b514,cs,error.Who are you?,16f52bf483e2dcafc8e302c17d641c87ded2d21a,"Je nám líto, ale aplikace vás nepoznává."
b2c07642-531d-46e8-bbc0-ef537306ff91,cs,lab.coil.link.button,1881286c53f5a44e28fba0a6ace025e57ca5fc8c,Detail spirálky
b2e06da0-20d5-423e-b4ab-c96c1a4e8d7c,cs,lab.mixture.vape.plot.redirect,4a50793c26dae7538b4d0fca58f940230f557873,Otevřít na vlastní stránce
b38d0b58-b4cb-488e-8d81-4c2740d77649,cs,lab.build.create.build.comments.tab,670d31772c69f8e969a599b93bd36e0c1e0aa554,Komentáře buildů
b3cb50e1-518a-4b75-b573-9304eef102e1,cs,lab.wire.preview.draws,d5de987abe31d133a4a3edf5d93efe251895c9bd,Vhodný pro
b40810ff-1b55-48c5-ba9f-a45094ab6ad2,cs,lab.cotton.description.label,25a9f9b023a1fdaf54beb2fafdcfaf682acfdcca,Popis
b4570f11-6640-492d-89bc-73a14027bf58,cs,form-item.password.label,dab0f64a06a3d2081c7e074c5fec8ca8e5376751,Heslo
b47e2806-bd56-4625-abd3-5844dfded2e8,cs,lab.cotton.button.delete.confirm.ok,28f6b287e5906b6ac91f982ff5c5d89d0a9794f7,Odstranit vatu
b567dc2d-2cb9-4c6d-9783-87815554c0f0,cs,lab.mod.filter.title,142ec39b345197f82af9e0595e649e509c910792,Filtr modů
b57bc247-e86c-4c4e-a0c8-21169705a198,cs,lab.booster.create.submit,e3e6d4a74f99d5384d412b5e42f7038faf83db8e,Vytvořit booster
b5b0b994-a48c-4557-a984-ae617ac7c256,cs,public.home.welcome.list.item-2,d81fc0cf326db2010f11b2fb727212523d75590e,"Požitky - ucelený soubor dat, který pomůže jít kupředu co nejlepšímu buildu v daném atomizéru a chuťovému projevu"
b5c5e098-58a8-4525-ad81-ed33ace80cba,cs,lab.build.list.title,85cd710659f580575ad77028f6ff9794539ba364,Seznam buildů
b6179664-d704-44f6-8286-bfb43235f7e8,cs,lab.liquid.table.vendor,934e7d7e0b7353bf4da26d9f0e0fda930301bf04,Výrobce
b66e8a4a-ee26-4c98-b4ed-913f3cd4375f,cs,form-item.settings.language.label,f2a89a39613906cff9603be44f911a3232709785,Jazyk
b7412a3b-5df0-4cb3-9458-2959b4bb2a0f,cs,lab.coil.preview.ohm,bf0fb0628c41253ec87c6a2dc79f78e21f1dd165,Odpor
b74bd5f8-7f5d-49b6-aba0-8f6a61925096,cs,lab.build.rating.label.tooltip,ec605e4be75ef953760ddbae157210174ca7a8ed,"Tato hodnota má napovědět. Jak moc se build obecně povedl - jestli je zábavný, nebo z něj chutná, nebo všechno, nebo jestli se k němu už nevracet. V komentářích pak lze dopsat případné poznámky i v průběhu využívání buildu."
b78b93bf-ad0c-46ca-882f-5eacdab6e873,cs,lab.atomizer.purchase.driptipId.label.tooltip,901bfd54b442825f418b846b2cf073d6bfe32f94,"Můžete si vybrat náústek k atomizéru, který se pak bude nabízet jako výchozí ve zbytku aplikace (např. můžete vytvořit a přiřadit výchozí náústek výrobce - něco jako Taifun GT IV Native nebo tak)."
b7fc8a88-8068-4d80-a8e4-51be62f1a1f7,cs,lab.vape.dryhit.label,aef3ad2a4a41ec852f389d9eb8192145038744f5,Dryhit
b80bc58f-64ae-465e-9354-436160dfdfb2,cs,lab.liquid.create.label,a302be14899ad117822463394562204b5fbc6d3b,Nový
b83e8d17-0c93-42b7-97fa-5120cda1cc9e,cs,lab.mixture.link.button,1177d318b55a8a358cfdf138e6a9eee3ed448455,Detail mixu
b84b6086-f69a-4377-9e6a-95201a8197ea,cs,lab.build.driptipId.label,c978b4ddb94e67069951cd6d064249b4718c008f,Driptip
b8a82bec-896c-4f10-b7d5-b6c484452455,cs,lab.setup.created.message,bbc8ea73f79ad2476fa1c2e876cc9bdd5d333e7e,Setup [{{data.name}}] byl uložen.
b8aebf75-8ea8-43f8-bb7c-4d76ddac04ff,cs,root.file.replace,97f4e73b65391072cf01f67591d8b79a2ed0579c,Nahradit?
b8fe78a8-7287-497c-9312-c3f2406395fd,cs,lab.mixture.edit.subtitle,0b56c6228cd3ec17784146c55ddb8070b0908077,"Pokud je třeba mix upravit, zde je to správné místo."
b96877b0-e276-49d9-a202-b4b6ca06426b,cs,lab.liquid.create.success,4c80dc46ddb3dc95108e642b9d32e76fd860dd54,Liquid [{{data.name}}] byl uložen.
b974bcd5-cb58-437a-b56f-1621ff8584c5,cs,public.sign-out,0afb61cd042395f46f28494471c4e1fa9064cb09,"Probíhá odhlašování z aplikace, prosím vyčkejte…"
b9bfc8c4-579d-45c9-b2e8-60c72c1b242b,cs,lab.build.create.no-images.title,8aa533988085b18d96575ca1bc710516d36d8b12,Buildy nemají žádné obrázky
ba62518c-52ba-4931-afcd-5c0d53f5c79c,cs,lab.vape.plot.rating.label,e92e96774fadc569fae16e1b60176b3c614bfd62,Hodnocení
bad88314-3800-43a2-b133-8047115aa7cf,cs,lab.vape.update.success,26c07dbc5010c9267b5d833242e5af7463384605,Vape byl aktualizován.
bade101c-c713-48fb-ae04-fd5b3097105e,cs,lab.cell.button.delete.confirm,7183ed91c8467a8f7a8b1dc684b6734b0d1d83fa,Opravdu si přejete odstranit vybraný článek? Tato skce je nezvratná a může být smazáno větší množství dat.
bb4fbbab-9b0c-420d-80e8-c52a22a0227e,cs,lab.mod.button.create,36934121c158d497684b7db9398c4cba352cab1b,Nový mod
bb51e70c-e02e-4e88-a577-e3024d437187,cs,lab.mixture.preview.preview.subtitle,db0f4eb77cf36d0ff6bb2006989bf66c126d2723,Přehled všech dostupných dat o vybraném mixu.
bb68c625-5d81-401c-a9ff-a531b3dc04af,cs,lab.mixture.table.pgvg,d7cf4ecba24db720a67db22418e755a8c45d5a44,PG/VG
bb6bacbd-72dd-40f3-9fa3-b591e1d58089,cs,lab.setup.index.preview.subtitle,be0b965e1cb3d19c061da06f54d7338f88b5624c,Zde naleznete veškeré informace o vybraném setupu.
bb79845c-bb4c-4a55-b7ad-19cb09b88153,cs,lab.vape.plot.complex.column,d1f10a830cbc65425347001ac1525f23adc5a186,Komplexní
bb89e8ff-5862-410d-b3d5-8d38daa4ebdb,cs,lab.wire.table.tc,ae422bd40463a2f7a94b0ae0f18aff117694efa8,Teplotní kontrola
